연도,미국 환율,미국 증감값,미국 증감률,중국 환율,중국 증감값,중국 증감률
20150323,1114.7,-8,-0.71,180.77,0.98,0.55
20150324,1108.3,-6.4,-0.57,179.58,-1.19,-0.66
20150325,1105.8,-2.5,-0.23,178.42,-1.16,-0.65
20150326,1101.4,-4.4,-0.4,177.51,-0.91,-0.51
20150327,1105.5,4.1,0.37,177.79,0.28,0.16
20150330,1103.9,-1.6,-0.14,177.68,-0.11,-0.06
20150331,1107.6,3.7,0.34,178.02,0.34,0.19
20150401,1107.3,-0.3,-0.03,178.95,0.93,0.52
20150402,1099.2,-8.1,-0.73,178.08,-0.87,-0.49
20150403,1094.5,-4.7,-0.43,177.18,-0.9,-0.51
20150406,1086.7,-7.8,-0.71,176.73,-0.45,-0.25
20150407,1089,2.3,0.21,175.35,-1.38,-0.78
20150408,1094.6,5.6,0.51,175.87,0.52,0.3
20150409,1095.8,1.2,0.11,176.28,0.41,0.23
20150410,1096,0.2,0.02,176.28,0,0
20150413,1095.6,-0.4,-0.04,176.31,0.03,0.02
20150414,1097.4,1.8,0.16,176.4,0.09,0.05
20150415,1094,-3.4,-0.31,176.57,0.17,0.1
20150416,1089,-5,-0.46,176.63,0.06,0.03
20150417,1085,-4,-0.37,175.75,-0.88,-0.5
20150420,1081.3,-3.7,-0.34,175.08,-0.67,-0.38
20150421,1083.6,2.3,0.21,174.6,-0.48,-0.27
20150422,1084.4,0.8,0.07,174.73,0.13,0.07
20150423,1083.1,-1.3,-0.12,174.65,-0.08,-0.05
20150424,1078.6,-4.5,-0.42,174.79,0.14,0.08
20150427,1075,-3.6,-0.33,174.21,-0.58,-0.33
20150428,1071.1,-3.9,-0.36,172.78,-1.43,-0.82
20150429,1068.7,-2.4,-0.22,172.61,-0.17,-0.1
20150430,1069.9,1.2,0.11,172.29,-0.32,-0.19
20150504,1081.6,11.7,1.09,172.42,0.13,0.08
20150506,1081.9,0.3,0.03,174.1,1.68,0.97
20150507,1081.2,-0.7,-0.06,174.34,0.24,0.14
20150508,1093.1,11.9,1.1,175.07,0.73,0.42
20150511,1087.3,-5.8,-0.53,175.75,0.68,0.39
20150512,1096.8,9.5,0.87,175.52,-0.23,-0.13
20150513,1089.8,-7,-0.64,176.55,1.03,0.59
20150514,1096.8,7,0.64,176.47,-0.08,-0.05
20150515,1091.7,-5.1,-0.46,176.34,-0.13,-0.07
20150518,1085.7,-6,-0.55,175.5,-0.84,-0.48
20150519,1090.7,5,0.46,174.96,-0.54,-0.31
20150520,1095.4,4.7,0.43,175.76,0.8,0.46
20150521,1095.3,-0.1,-0.01,176.54,0.78,0.44
20150522,1092.4,-2.9,-0.26,176.61,0.07,0.04
20150526,1097.3,4.9,0.45,175.88,-0.73,-0.41
20150527,1106.1,8.8,0.8,177.05,1.17,0.67
20150528,1108,1.9,0.17,178.51,1.46,0.82
20150529,1107.9,-0.1,-0.01,178.68,0.17,0.1
20150601,1114.3,6.4,0.58,178.69,0.01,0.01
20150602,1114.1,-0.2,-0.02,179.3,0.61,0.34
20150603,1109.7,-4.4,-0.39,179.81,0.51,0.28
20150604,1108.3,-1.4,-0.13,178.45,-1.36,-0.76
20150605,1112.9,4.6,0.42,178.99,0.54,0.3
20150608,1121.3,8.4,0.75,179.27,0.28,0.16
20150609,1118.9,-2.4,-0.21,180.73,1.46,0.81
20150610,1120.1,1.2,0.11,180.37,-0.36,-0.2
20150611,1112.8,-7.3,-0.65,180.04,-0.33,-0.18
20150612,1112.9,0.1,0.01,178.91,-1.13,-0.63
20150615,1114,1.1,0.1,179.1,0.19,0.11
20150616,1117.1,3.1,0.28,179.77,0.67,0.37
20150617,1117.9,0.8,0.07,179.96,0.19,0.11
20150618,1112.1,-5.8,-0.52,179.98,0.02,0.01
20150619,1102.7,-9.4,-0.85,178.79,-1.19,-0.66
20150622,1103.2,0.5,0.05,177.79,-1,-0.56
20150623,1102.6,-0.6,-0.05,177.13,-0.66,-0.37
20150624,1105.8,3.2,0.29,177.89,0.76,0.43
20150625,1109.3,3.5,0.32,178.57,0.68,0.38
20150626,1112.9,3.6,0.32,178.7,0.13,0.07
20150629,1125.3,12.4,1.11,179.59,0.89,0.5
20150630,1120.3,-5,-0.44,181.05,1.46,0.81
20150701,1119.2,-1.1,-0.1,180.34,-0.71,-0.39
20150702,1123.1,3.9,0.35,180.36,0.02,0.01
20150703,1117.4,-5.7,-0.51,181.02,0.66,0.37
20150706,1127,9.6,0.86,180.5,-0.52,-0.29
20150707,1127.4,0.4,0.04,181.39,0.89,0.49
20150708,1134.8,7.4,0.66,181.9,0.51,0.28
20150709,1138,3.2,0.28,182.91,1.01,0.56
20150710,1132.8,-5.2,-0.46,183,0.09,0.05
20150713,1131.2,-1.6,-0.14,181.99,-1.01,-0.55
20150714,1138.4,7.2,0.64,182.25,0.26,0.14
20150715,1141.7,3.3,0.29,183.51,1.26,0.69
20150716,1146.5,4.8,0.42,183.84,0.33,0.18
20150717,1145.8,-0.7,-0.06,184.94,1.1,0.6
20150720,1151.3,5.5,0.48,184.6,-0.34,-0.18
20150721,1158.3,7,0.61,185.5,0.9,0.49
20150722,1152.9,-5.4,-0.47,186.55,1.05,0.57
20150723,1160.2,7.3,0.63,185.62,-0.93,-0.5
20150724,1161.8,1.6,0.14,187.18,1.56,0.84
20150727,1171.9,10.1,0.87,187.55,0.37,0.2
20150728,1168.6,-3.3,-0.28,188.24,0.69,0.37
20150729,1157.6,-11,-0.94,187.81,-0.43,-0.23
20150730,1165.7,8.1,0.7,186.49,-1.32,-0.7
20150731,1170.5,4.8,0.41,187.82,1.33,0.71
20150803,1167.3,-3.2,-0.27,188.32,0.5,0.27
20150804,1169.7,2.4,0.21,187.64,-0.68,-0.36
20150805,1169.4,-0.3,-0.03,188.31,0.67,0.36
20150806,1171.4,2,0.17,188.75,0.44,0.23
20150807,1162.3,-9.1,-0.78,188.45,-0.3,-0.16
20150810,1168.2,5.9,0.51,187.5,-0.95,-0.5
20150811,1156.9,-11.3,-0.97,187.66,0.16,0.09
20150812,1182.3,25.4,2.2,185.05,-2.61,-1.39
20150813,1175.1,-7.2,-0.61,186.36,1.31,0.71
20150817,1182.5,7.4,0.63,183.7,-2.66,-1.43
20150818,1185.8,3.3,0.28,184.87,1.17,0.64
20150819,1186.4,0.6,0.05,185.29,0.42,0.23
20150820,1180.5,-5.9,-0.5,185.29,0,0
20150821,1188.4,7.9,0.67,185.49,0.2,0.11
20150824,1196.8,8.4,0.71,186.58,1.09,0.59
20150825,1196,-0.8,-0.07,187.07,0.49,0.26
20150826,1192.5,-3.5,-0.29,186.28,-0.79,-0.42
20150827,1183.9,-8.6,-0.72,185.45,-0.83,-0.45
20150828,1178.2,-5.7,-0.48,184.89,-0.56,-0.3
20150831,1183.5,5.3,0.45,184.13,-0.76,-0.41
20150901,1182.1,-1.4,-0.12,185.53,1.4,0.76
20150902,1177.3,-4.8,-0.41,184.71,-0.82,-0.44
20150903,1186.8,9.5,0.81,185.34,0.63,0.34
20150904,1190.3,3.5,0.29,186.85,1.51,0.81
20150907,1199.8,9.5,0.8,187.38,0.53,0.28
20150908,1207.4,7.6,0.63,188.82,1.44,0.77
20150909,1194.1,-13.3,-1.1,188.95,0.13,0.07
20150910,1198.4,4.3,0.36,186.9,-2.05,-1.08
20150911,1183.9,-14.5,-1.21,187.51,0.61,0.33
20150914,1178.4,-5.5,-0.46,185.69,-1.82,-0.97
20150915,1181,2.6,0.22,185.46,-0.23,-0.12
20150916,1179.4,-1.6,-0.14,185.62,0.16,0.09
20150917,1171,-8.4,-0.71,185.12,-0.5,-0.27
20150918,1169.3,-1.7,-0.15,183.74,-1.38,-0.75
20150921,1172.7,3.4,0.29,183.32,-0.42,-0.23
20150922,1178.8,6.1,0.52,184.17,0.85,0.46
20150923,1184,5.2,0.44,184.63,0.46,0.25
20150924,1192.3,8.3,0.7,186.02,1.39,0.75
20150925,1194.6,2.3,0.19,186.71,0.69,0.37
20150930,1194.7,0.1,0.01,187.71,1,0.54
20151001,1179.7,-15,-1.26,187.26,-0.45,-0.24
20151002,1176.8,-2.9,-0.25,185.49,-1.77,-0.95
20151005,1170.8,-6,-0.51,185.73,0.24,0.13
20151006,1164.9,-5.9,-0.5,184.41,-1.32,-0.71
20151007,1165.5,0.6,0.05,183.26,-1.15,-0.62
20151008,1159.7,-5.8,-0.5,183.32,0.06,0.03
20151012,1148.9,-10.8,-0.93,182.72,-0.6,-0.33
20151013,1147.3,-1.6,-0.14,181.46,-1.26,-0.69
20151014,1149.1,1.8,0.16,180.93,-0.53,-0.29
20151015,1138.1,-11,-0.96,181.18,0.25,0.14
20151016,1127.3,-10.8,-0.95,178.64,-2.54,-1.4
20151019,1132.3,5,0.44,177.71,-0.93,-0.52
20151020,1133,0.7,0.06,176.93,-0.78,-0.44
20151021,1129.6,-3.4,-0.3,178.01,1.08,0.61
20151022,1140,10.4,0.92,178.18,0.17,0.1
20151023,1132.8,-7.2,-0.63,179.02,0.84,0.47
20151026,1137.5,4.7,0.41,177.57,-1.45,-0.81
20151027,1130,-7.5,-0.66,178.51,0.94,0.53
20151028,1135.2,5.2,0.46,178.05,-0.46,-0.26
20151029,1141.9,6.7,0.59,178.15,0.1,0.06
20151030,1137.5,-4.4,-0.39,179.7,1.55,0.87
20151102,1140.8,3.3,0.29,180.21,0.51,0.28
20151103,1136.1,-4.7,-0.41,179.9,-0.31,-0.17
20151104,1128.9,-7.2,-0.63,178.88,-1.02,-0.57
20151105,1136.5,7.6,0.67,178.27,-0.61,-0.34
20151106,1137.4,0.9,0.08,179.18,0.91,0.51
20151109,1152.9,15.5,1.36,179.22,0.04,0.02
20151110,1156.5,3.6,0.31,181.4,2.18,1.22
20151111,1156,-0.5,-0.04,182.06,0.66,0.36
20151112,1151.6,-4.4,-0.38,181.36,-0.7,-0.38
20151113,1158.7,7.1,0.62,181.26,-0.1,-0.06
20151116,1172.3,13.6,1.17,182.2,0.94,0.52
20151117,1169.2,-3.1,-0.26,184.06,1.86,1.02
20151118,1173,3.8,0.33,183.3,-0.76,-0.41
20151119,1166.4,-6.6,-0.56,183.78,0.48,0.26
20151120,1158.7,-7.7,-0.66,182.39,-1.39,-0.76
20151123,1156.4,-2.3,-0.2,181.19,-1.2,-0.66
20151124,1158.4,2,0.17,181.23,0.04,0.02
20151125,1146,-12.4,-1.07,180.85,-0.38,-0.21
20151126,1142.2,-3.8,-0.33,179.22,-1.63,-0.9
20151127,1150.3,8.1,0.71,179.31,0.09,0.05
20151130,1158.4,8.1,0.7,179.89,0.58,0.32
20151201,1161.2,2.8,0.24,180.94,1.05,0.58
20151202,1155.3,-5.9,-0.51,180.99,0.05,0.03
20151203,1167.3,12,1.04,181.18,0.19,0.1
20151204,1156.1,-11.2,-0.96,182.48,1.3,0.72
20151207,1166.8,10.7,0.93,180.72,-1.76,-0.96
20151208,1174.7,7.9,0.68,182.02,1.3,0.72
20151209,1178.8,4.1,0.35,183.26,1.24,0.68
20151210,1177.5,-1.3,-0.11,183.29,0.03,0.02
20151211,1178.2,0.7,0.06,182.9,-0.39,-0.21
20151214,1186.5,8.3,0.7,182.75,-0.15,-0.08
20151215,1182.6,-3.9,-0.33,183.64,0.89,0.49
20151216,1177.4,-5.2,-0.44,183.08,-0.56,-0.3
20151217,1175.7,-1.7,-0.14,182.01,-1.07,-0.58
20151218,1185.7,10,0.85,181.83,-0.18,-0.1
20151221,1177.6,-8.1,-0.68,182.72,0.89,0.49
20151222,1177,-0.6,-0.05,181.8,-0.92,-0.5
20151223,1170.5,-6.5,-0.55,181.53,-0.27,-0.15
20151224,1174.4,3.9,0.33,180.88,-0.65,-0.36
20151228,1167.2,-7.2,-0.61,180.81,-0.07,-0.04
20151229,1167.3,0.1,0.01,179.54,-1.27,-0.7
20151230,1170,2.7,0.23,180.07,0.53,0.3
20151231,1170,0,0,180.55,0.48,0.27
20160104,1183.6,13.6,1.16,177.84,-2.71,-1.5
20160105,1187.3,3.7,0.31,179.19,1.35,0.76
20160106,1188.8,1.5,0.13,178.97,-0.22,-0.12
20160107,1199.9,11.1,0.93,179.05,0.08,0.04
20160108,1197,-2.9,-0.24,179.04,-0.01,-0.01
20160111,1209.8,12.8,1.07,179.13,0.09,0.05
20160112,1205.7,-4.1,-0.34,180.91,1.78,0.99
20160113,1208.6,2.9,0.24,183.05,2.14,1.18
20160114,1210.6,2,0.17,183.52,0.47,0.26
20160115,1207.5,-3.1,-0.26,183.84,0.32,0.17
20160118,1215.2,7.7,0.64,183.09,-0.75,-0.41
20160119,1208.8,-6.4,-0.53,184.24,1.15,0.63
20160120,1209.9,1.1,0.09,183.43,-0.81,-0.44
20160121,1207.6,-2.3,-0.19,183.57,0.14,0.08
20160122,1203.7,-3.9,-0.32,183.09,-0.48,-0.26
20160125,1196.3,-7.4,-0.61,182.23,-0.86,-0.47
20160126,1198.9,2.6,0.22,180.77,-1.46,-0.8
20160127,1200.5,1.6,0.13,181.6,0.83,0.46
20160128,1210.3,9.8,0.82,181.6,0,0
20160129,1206,-4.3,-0.36,182.78,1.18,0.65
20160201,1208.7,2.7,0.22,182.44,-0.34,-0.19
20160202,1203.2,-5.5,-0.46,182.57,0.13,0.07
20160203,1213.8,10.6,0.88,181.86,-0.71,-0.39
20160204,1204.5,-9.3,-0.77,183.37,1.51,0.83
20160205,1190.6,-13.9,-1.15,181.83,-1.54,-0.84
20160211,1191.6,1,0.08,181.73,-0.1,-0.05
20160212,1203.5,11.9,1,182.78,1.05,0.58
20160215,1210,6.5,0.54,184.5,1.72,0.94
20160216,1214.2,4.2,0.35,185.85,1.35,0.73
20160217,1223.3,9.1,0.75,186.89,1.04,0.56
20160218,1223.1,-0.2,-0.02,187.56,0.67,0.36
20160219,1234.4,11.3,0.92,187.87,0.31,0.17
20160222,1233.7,-0.7,-0.06,189.23,1.36,0.72
20160223,1226.3,-7.4,-0.6,189.01,-0.22,-0.12
20160224,1234.5,8.2,0.67,188.31,-0.7,-0.37
20160225,1235.1,0.6,0.05,188.92,0.61,0.32
20160226,1234.5,-0.6,-0.05,189.08,0.16,0.08
20160229,1244.2,9.7,0.79,189,-0.08,-0.04
20160302,1233.2,-11,-0.88,189.53,0.53,0.28
20160303,1221.4,-11.8,-0.96,188.31,-1.22,-0.64
20160304,1209.5,-11.9,-0.97,186.27,-2.04,-1.08
20160307,1201.2,-8.3,-0.69,185.41,-0.86,-0.46
20160308,1202.5,1.3,0.11,184.6,-0.81,-0.44
20160309,1213.1,10.6,0.88,185.17,0.57,0.31
20160310,1211.3,-1.8,-0.15,186.36,1.19,0.64
20160311,1208.7,-2.6,-0.21,185.39,-0.97,-0.52
20160314,1189.8,-18.9,-1.56,184.88,-0.51,-0.28
20160315,1190.7,0.9,0.08,182.88,-2,-1.08
20160316,1192.4,1.7,0.14,182.98,0.1,0.05
20160317,1176.6,-15.8,-1.33,183.04,0.06,0.03
20160318,1161.3,-15.3,-1.3,180.83,-2.21,-1.21
20160321,1166.9,5.6,0.48,179.76,-1.07,-0.59
20160322,1163.7,-3.2,-0.27,179.95,0.19,0.11
20160323,1157.1,-6.6,-0.57,178.84,-1.11,-0.62
20160324,1168.1,11,0.95,178.27,-0.57,-0.32
20160325,1165.9,-2.2,-0.19,179.19,0.92,0.52
20160328,1171.5,5.6,0.48,179.11,-0.08,-0.04
20160329,1163.8,-7.7,-0.66,179.31,0.2,0.11
20160330,1153.4,-10.4,-0.89,178.51,-0.8,-0.45
20160331,1146,-7.4,-0.64,177.69,-0.82,-0.46
20160401,1144.1,-1.9,-0.17,176.81,-0.88,-0.5
20160404,1149.7,5.6,0.49,177.44,0.63,0.36
20160405,1155.4,5.7,0.5,177.43,-0.01,-0.01
20160406,1157,1.6,0.14,178.38,0.95,0.54
20160407,1153.3,-3.7,-0.32,178.29,-0.09,-0.05
20160408,1161.8,8.5,0.74,178.12,-0.17,-0.1
20160411,1153.8,-8,-0.69,178.44,0.32,0.18
20160412,1144.1,-9.7,-0.84,177.5,-0.94,-0.53
20160414,1150.1,6,0.52,176.72,-0.78,-0.44
20160415,1151.3,1.2,0.1,177.66,0.94,0.53
20160418,1151.8,0.5,0.04,177.28,-0.38,-0.21
20160419,1145.1,-6.7,-0.58,177.35,0.07,0.04
20160420,1130.2,-14.9,-1.3,175.97,-1.38,-0.78
20160421,1134.9,4.7,0.42,174.89,-1.08,-0.61
20160422,1139.3,4.4,0.39,174.98,0.09,0.05
20160425,1148.8,9.5,0.83,175.85,0.87,0.5
20160426,1148.9,0.1,0.01,176.55,0.7,0.4
20160427,1146.2,-2.7,-0.24,176.74,0.19,0.11
20160428,1146.7,0.5,0.04,176.31,-0.43,-0.24
20160429,1136.2,-10.5,-0.92,175.95,-0.36,-0.2
20160502,1144.9,8.7,0.77,175.51,-0.44,-0.25
20160503,1134.8,-10.1,-0.88,175.95,0.44,0.25
20160504,1150.6,15.8,1.39,175.34,-0.61,-0.35
20160509,1165.8,15.2,1.32,177.2,1.86,1.06
20160510,1174.6,8.8,0.75,178.72,1.52,0.86
20160511,1166.2,-8.4,-0.72,179.51,0.79,0.44
20160512,1165.9,-0.3,-0.03,178.78,-0.73,-0.41
20160513,1172.1,6.2,0.53,178.35,-0.43,-0.24
20160516,1178.1,6,0.51,178.58,0.23,0.13
20160517,1174.8,-3.3,-0.28,179.79,1.21,0.68
20160518,1180.6,5.8,0.49,179.38,-0.41,-0.23
20160519,1190.7,10.1,0.86,180.33,0.95,0.53
20160520,1186.7,-4,-0.34,181.27,0.94,0.52
20160523,1183.5,-3.2,-0.27,181.11,-0.16,-0.09
20160524,1184.2,0.7,0.06,180.37,-0.74,-0.41
20160525,1187.7,3.5,0.3,181.12,0.75,0.42
20160526,1179.1,-8.6,-0.72,180.76,-0.36,-0.2
20160527,1178.2,-0.9,-0.08,180.09,-0.67,-0.37
20160530,1189.3,11.1,0.94,179.69,-0.4,-0.22
20160531,1188.5,-0.8,-0.07,180.77,1.08,0.6
20160601,1190.7,2.2,0.19,180.61,-0.16,-0.09
20160602,1191.2,0.5,0.04,180.78,0.17,0.09
20160603,1187.8,-3.4,-0.29,180.7,-0.08,-0.04
20160607,1163.9,-23.9,-2.01,180.16,-0.54,-0.3
20160608,1157.8,-6.1,-0.52,176.98,-3.18,-1.77
20160609,1151.9,-5.9,-0.51,175.94,-1.04,-0.59
20160610,1161.6,9.7,0.84,175.94,0,0
20160613,1172.4,10.8,0.93,176.58,0.64,0.36
20160614,1172.3,-0.1,-0.01,177.73,1.15,0.65
20160615,1178.1,5.8,0.49,177.73,0,0
20160616,1168.6,-9.5,-0.81,178.08,0.35,0.2
20160617,1168.5,-0.1,-0.01,177.45,-0.63,-0.35
20160620,1164.7,-3.8,-0.33,177.47,0.02,0.01
20160621,1159,-5.7,-0.49,176.64,-0.83,-0.47
20160622,1154.8,-4.2,-0.36,175.82,-0.82,-0.46
20160623,1150.6,-4.2,-0.36,175.22,-0.6,-0.34
20160624,1149,-1.6,-0.14,174.83,-0.39,-0.22
20160627,1179.5,30.5,2.65,175.15,0.32,0.18
20160628,1182.8,3.3,0.28,177.71,2.56,1.46
20160629,1168.3,-14.5,-1.23,176.32,-1.39,-0.78
20160630,1153.4,-14.9,-1.28,174.67,-1.65,-0.94
20160701,1148.5,-4.9,-0.42,173.2,-1.47,-0.84
20160704,1151.3,2.8,0.24,172.14,-1.06,-0.61
20160705,1151,-0.3,-0.03,172,-0.14,-0.08
20160706,1164.4,13.4,1.16,172.5,0.5,0.29
20160707,1158.5,-5.9,-0.51,173.97,1.47,0.85
20160708,1158.3,-0.2,-0.02,172.72,-1.25,-0.72
20160711,1150.5,-7.8,-0.67,172.98,0.26,0.15
20160712,1149,-1.5,-0.13,171.37,-1.61,-0.93
20160713,1145.7,-3.3,-0.29,171.41,0.04,0.02
20160714,1146.7,1,0.09,171.25,-0.16,-0.09
20160715,1132.7,-14,-1.22,170.65,-0.6,-0.35
20160718,1137.3,4.6,0.41,169.24,-1.41,-0.83
20160719,1137.9,0.6,0.05,169.47,0.23,0.14
20160720,1142.8,4.9,0.43,169.73,0.26,0.15
20160721,1141.5,-1.3,-0.11,170.22,0.49,0.29
20160722,1136.8,-4.7,-0.41,170.85,0.63,0.37
20160725,1136.8,0,0,170.06,-0.79,-0.46
20160726,1141.7,4.9,0.43,170.02,-0.04,-0.02
20160727,1134.2,-7.5,-0.66,170.39,0.37,0.22
20160728,1125.5,-8.7,-0.77,169.86,-0.53,-0.31
20160729,1124.2,-1.3,-0.12,168.94,-0.92,-0.54
20160801,1113.6,-10.6,-0.94,168.69,-0.25,-0.15
20160802,1108.4,-5.2,-0.47,167.56,-1.13,-0.67
20160803,1114.3,5.9,0.53,166.71,-0.85,-0.51
20160804,1113.5,-0.8,-0.07,167.8,1.09,0.65
20160805,1111,-2.5,-0.22,167.74,-0.06,-0.04
20160808,1116.2,5.2,0.47,167.14,-0.6,-0.36
20160809,1108,-8.2,-0.73,166.89,-0.25,-0.15
20160810,1101.2,-6.8,-0.61,166.06,-0.83,-0.5
20160811,1097.2,-4,-0.36,164.81,-1.25,-0.75
20160812,1099,1.8,0.16,165.41,0.6,0.36
20160816,1097.6,-1.4,-0.13,165.57,0.16,0.1
20160817,1097.7,0.1,0.01,164.86,-0.71,-0.43
20160818,1105.7,8,0.73,166.08,1.22,0.74
20160819,1108,2.3,0.21,166.82,0.74,0.45
20160822,1123.1,15.1,1.36,167.82,1,0.6
20160823,1118.3,-4.8,-0.43,168.76,0.94,0.56
20160824,1123.9,5.6,0.5,167.93,-0.83,-0.49
20160825,1121.4,-2.5,-0.22,168.29,0.36,0.21
20160826,1114.7,-6.7,-0.6,167.74,-0.55,-0.33
20160829,1127.3,12.6,1.13,166.89,-0.85,-0.51
20160830,1117.8,-9.5,-0.84,168.08,1.19,0.71
20160831,1119.4,1.6,0.14,167.18,-0.9,-0.54
20160901,1115.4,-4,-0.36,167.08,-0.1,-0.06
20160902,1117.6,2.2,0.2,167.29,0.21,0.13
20160905,1110.1,-7.5,-0.67,167.17,-0.12,-0.07
20160906,1104.3,-5.8,-0.52,165.68,-1.49,-0.89
20160907,1093.5,-10.8,-0.98,165.17,-0.51,-0.31
20160908,1091.9,-1.6,-0.15,163.81,-1.36,-0.82
20160909,1097.7,5.8,0.53,163.86,0.05,0.03
20160912,1111.6,13.9,1.27,164.58,0.72,0.44
20160913,1108.2,-3.4,-0.31,166.01,1.43,0.87
20160919,1124.2,16,1.44,166.02,0.01,0.01
20160920,1121,-3.2,-0.28,168.06,2.04,1.23
20160921,1116,-5,-0.45,167.76,-0.3,-0.18
20160922,1101.2,-14.8,-1.33,166.97,-0.79,-0.47
20160923,1105.3,4.1,0.37,165.33,-1.64,-0.98
20160926,1104.5,-0.8,-0.07,165.37,0.04,0.02
20160927,1111.8,7.3,0.66,165.66,0.29,0.18
20160928,1097.2,-14.6,-1.31,165.05,-0.61,-0.37
20160929,1092.6,-4.6,-0.42,163.93,-1.12,-0.68
20160930,1104.5,11.9,1.09,163.97,0.04,0.02
20161004,1104.6,0.1,0.01,165.36,1.39,0.85
20161005,1114.7,10.1,0.91,165.28,-0.08,-0.05
20161006,1111.4,-3.3,-0.3,166.43,1.15,0.7
20161007,1114.6,3.2,0.29,165.94,-0.49,-0.29
20161010,1112.9,-1.7,-0.15,166.17,0.23,0.14
20161011,1112.6,-0.3,-0.03,165.81,-0.36,-0.22
20161012,1124,11.4,1.02,166.17,0.36,0.22
20161013,1126.5,2.5,0.22,167.06,0.89,0.54
20161014,1132.7,6.2,0.55,167.56,0.5,0.3
20161017,1138.2,5.5,0.49,168.24,0.68,0.41
20161018,1133.3,-4.9,-0.43,169.22,0.98,0.58
20161019,1123.9,-9.4,-0.83,168.01,-1.21,-0.72
20161020,1119.6,-4.3,-0.38,166.41,-1.6,-0.95
20161021,1131.8,12.2,1.09,166.57,0.16,0.1
20161024,1134.8,3,0.27,167.81,1.24,0.74
20161025,1136.2,1.4,0.12,167.49,-0.32,-0.19
20161026,1131.1,-5.1,-0.45,167.51,0.02,0.01
20161027,1137.9,6.8,0.6,167.03,-0.48,-0.29
20161028,1146.1,8.2,0.72,168.02,0.99,0.59
20161031,1147.7,1.6,0.14,168.65,0.63,0.37
20161101,1144.5,-3.2,-0.28,168.83,0.18,0.11
20161102,1147,2.5,0.22,168.33,-0.5,-0.3
20161103,1145.1,-1.9,-0.17,169.57,1.24,0.74
20161104,1143.7,-1.4,-0.12,168.47,-1.1,-0.65
20161107,1140.4,-3.3,-0.29,168.85,0.38,0.23
20161108,1140.6,0.2,0.02,168.29,-0.56,-0.33
20161109,1130.7,-9.9,-0.87,167.59,-0.7,-0.42
20161110,1154.5,23.8,2.1,167.69,0.1,0.06
20161111,1164.2,9.7,0.84,168.89,1.2,0.72
20161114,1168.6,4.4,0.38,170.44,1.55,0.92
20161115,1165.9,-2.7,-0.23,171.25,0.81,0.48
20161116,1166.8,0.9,0.08,170.3,-0.95,-0.55
20161117,1169.8,3,0.26,169.71,-0.59,-0.35
20161118,1182.6,12.8,1.09,170.47,0.76,0.45
20161121,1181.7,-0.9,-0.08,171.15,0.68,0.4
20161122,1176.4,-5.3,-0.45,171.23,0.08,0.05
20161123,1173.9,-2.5,-0.21,170.19,-1.04,-0.61
20161124,1183.2,9.3,0.79,169.78,-0.41,-0.24
20161125,1179.5,-3.7,-0.31,170.11,0.33,0.19
20161128,1173,-6.5,-0.55,169.8,-0.31,-0.18
20161129,1168.3,-4.7,-0.4,168.93,-0.87,-0.51
20161130,1166.5,-1.8,-0.15,168.98,0.05,0.03
20161201,1176.5,10,0.86,169.23,0.25,0.15
20161202,1166.3,-10.2,-0.87,170.01,0.78,0.46
20161205,1174.7,8.4,0.72,170.07,0.06,0.04
20161206,1167.2,-7.5,-0.64,170.52,0.45,0.26
20161207,1171.3,4.1,0.35,170.31,-0.21,-0.12
20161208,1160,-11.3,-0.96,169.56,-0.75,-0.44
20161209,1164.7,4.7,0.41,168.09,-1.47,-0.87
20161212,1173.9,9.2,0.79,168.62,0.53,0.32
20161213,1163.7,-10.2,-0.87,168.84,0.22,0.13
20161214,1163.3,-0.4,-0.03,168.23,-0.61,-0.36
20161215,1181.8,18.5,1.59,168.57,0.34,0.2
20161216,1182.6,0.8,0.07,170.15,1.58,0.94
20161219,1185.8,3.2,0.27,170.59,0.44,0.26
20161220,1188.6,2.8,0.24,170.82,0.23,0.13
20161221,1194.4,5.8,0.49,171.54,0.72,0.42
20161222,1194.5,0.1,0.01,172.05,0.51,0.3
20161223,1202.8,8.3,0.69,172.61,0.56,0.33
20161226,1200.6,-2.2,-0.18,173.14,0.53,0.31
20161227,1203.5,2.9,0.24,172.49,-0.65,-0.38
20161228,1206.8,3.3,0.27,173.27,0.78,0.45
20161229,1209.1,2.3,0.19,173.63,0.36,0.21
20161230,1209.1,0,0,173.26,-0.37,-0.21
20170102,1207.3,-1.8,-0.15,173.26,0,0
20170103,1209.7,2.4,0.2,173.1,-0.16,-0.09
20170104,1207,-2.7,-0.22,173.18,0.08,0.05
20170105,1192.8,-14.2,-1.18,173.46,0.28,0.16
20170106,1185.7,-7.1,-0.6,173.48,0.02,0.01
20170109,1204.2,18.5,1.56,174.37,0.89,0.51
20170110,1201.1,-3.1,-0.26,175.31,0.94,0.54
20170111,1199.6,-1.5,-0.12,174.35,-0.96,-0.55
20170112,1183.7,-15.9,-1.33,173.25,-1.1,-0.63
20170113,1178.6,-5.1,-0.43,171.62,-1.63,-0.94
20170116,1178.3,-0.3,-0.03,171.6,-0.02,-0.01
20170117,1185.4,7.1,0.6,172.13,0.53,0.31
20170118,1163.8,-21.6,-1.82,172.51,0.38,0.22
20170119,1177.9,14.1,1.21,170.96,-1.55,-0.9
20170120,1176.3,-1.6,-0.14,172.19,1.23,0.72
